"PositionID","ObservationID","GroupID","Transect","SpeciesCodeType","SpeciesCode","Count","ObservationDistance","LifeStage","Moult","Plumage","Sex","TravelDirection","Prey","Association","Behaviour","Notes"
110070581,1100337232,NA,TRUE,"ESAS",6340,1,"D",NA,NA,"B",NA,NA,NA,NA,NA,NA
110070581,1100337233,NA,TRUE,"ESAS",6340,1,"B",NA,NA,"B",NA,NA,NA,NA,NA,NA
110070581,1100337234,NA,TRUE,"ESAS",6340,1,"B",NA,NA,"W",NA,NA,NA,NA,NA,NA
110070582,1100337235,NA,TRUE,"ESAS",6340,1,"B",NA,NA,"B",NA,NA,NA,NA,NA,NA
110070582,1100337236,NA,FALSE,"ESAS",710,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110070582,1100337237,NA,FALSE,"ESAS",5910,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110070582,1100337238,NA,TRUE,"ESAS",6340,2,"C",NA,NA,"W",NA,NA,NA,NA,NA,NA
110070583,1100337239,NA,TRUE,"ESAS",6340,1,"C",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070583,1100337240,NA,TRUE,"ESAS",6340,1,"B",NA,NA,"T",NA,NA,NA,NA,NA,NA
110070583,1100337241,NA,TRUE,"ESAS",6340,1,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070583,1100337242,NA,TRUE,"ESAS",6340,1,"B",NA,NA,"W",NA,NA,NA,NA,NA,NA
110070583,1100337243,NA,TRUE,"ESAS",6340,11,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070583,1100337244,NA,TRUE,"ESAS",6340,1,"A",NA,NA,"W",NA,NA,NA,NA,NA,NA
110070584,1100337245,NA,TRUE,"ESAS",6340,1,"A",NA,NA,"T",NA,NA,NA,NA,NA,NA
110070584,1100337246,NA,FALSE,"ESAS",5920,1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110070584,1100337247,NA,TRUE,"ESAS",6340,8,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070584,1100337248,NA,FALSE,"ESAS",6340,5,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070584,1100337249,NA,FALSE,"ESAS",5910,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110070585,1100337250,NA,TRUE,"ESAS",6340,3,"C",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070585,1100337251,NA,TRUE,"ESAS",6340,1,"C",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070585,1100337252,NA,TRUE,"ESAS",6360,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070586,1100337253,NA,TRUE,"ESAS",6340,3,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070586,1100337254,NA,TRUE,"ESAS",6340,14,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070586,1100337255,NA,FALSE,"ESAS",5920,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110070587,1100337256,NA,TRUE,"ESAS",6340,1,"C",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070587,1100337257,NA,TRUE,"ESAS",6340,2,"C",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070587,1100337258,NA,TRUE,"ESAS",6340,9,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070587,1100337259,NA,TRUE,"ESAS",6340,1,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070587,1100337260,NA,TRUE,"ESAS",6340,1,"C",NA,NA,"W",NA,NA,NA,NA,NA,NA
110070587,1100337261,NA,TRUE,"ESAS",6340,2,"D",NA,NA,"W",NA,NA,NA,NA,NA,NA
110070587,1100337262,NA,FALSE,"ESAS",5900,1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110070587,1100337263,NA,FALSE,"ESAS",6340,4,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070587,1100337264,NA,TRUE,"ESAS",6340,1,"C",NA,NA,"W",NA,NA,NA,NA,NA,NA
110070588,1100337265,37,TRUE,"ESAS",6340,2,"C",NA,NA,"B",NA,NA,NA,NA,NA,NA
110070588,1100337266,37,TRUE,"ESAS",6340,1,"C",NA,NA,"W",NA,NA,NA,NA,NA,NA
110070588,1100337267,37,TRUE,"ESAS",6340,1,"C",NA,NA,"T",NA,NA,NA,NA,NA,NA
110070588,1100337268,NA,TRUE,"ESAS",6340,1,"C",NA,NA,"B",NA,NA,NA,NA,NA,NA
110070588,1100337269,NA,TRUE,"ESAS",6340,3,"C",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070588,1100337270,NA,TRUE,"ESAS",6340,3,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070589,1100337271,38,TRUE,"ESAS",6340,2,"A",NA,NA,"B",NA,NA,NA,NA,NA,NA
110070589,1100337272,38,TRUE,"ESAS",6340,1,"A",NA,NA,"W",NA,NA,NA,NA,NA,NA
110070589,1100337273,NA,TRUE,"ESAS",6340,1,"A",NA,NA,"W",NA,NA,NA,NA,NA,NA
110070589,1100337274,NA,TRUE,"ESAS",6360,2,"C",NA,NA,NA,NA,NA,NA,NA,"48~30",NA
110070589,1100337275,NA,FALSE,"ESAS",710,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110070589,1100337276,NA,TRUE,"ESAS",6360,1,"D",NA,NA,"W",NA,NA,NA,NA,NA,NA
110070589,1100337277,NA,TRUE,"ESAS",6340,1,"A",NA,NA,"W",NA,NA,NA,NA,NA,NA
110070589,1100337278,NA,FALSE,"ESAS",5900,1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110070590,1100337279,NA,TRUE,"ESAS",6340,5,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070590,1100337280,NA,TRUE,"ESAS",6340,14,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070590,1100337281,NA,TRUE,"ESAS",6340,1,"B",NA,NA,"W",NA,NA,NA,NA,NA,NA
110070590,1100337282,NA,TRUE,"ESAS",6340,1,"C",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070590,1100337283,NA,FALSE,"ESAS",5900,1,"F","3",NA,NA,NA,NA,NA,NA,NA,NA
110070590,1100337284,NA,TRUE,"ESAS",6340,4,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070591,1100337285,NA,TRUE,"ESAS",6340,3,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070591,1100337286,NA,TRUE,"ESAS",6340,1,"C",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070592,1100337287,NA,TRUE,"ESAS",6360,2,"C",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070592,1100337288,NA,TRUE,"ESAS",6340,1,"A",NA,NA,"W",NA,NA,NA,NA,NA,NA
110070592,1100337289,NA,TRUE,"ESAS",6340,1,"C",NA,NA,"W",NA,NA,NA,NA,NA,NA
110070592,1100337290,NA,FALSE,"ESAS",6020,1,"F","A",NA,NA,NA,NA,NA,NA,"49",NA
110070593,1100337291,39,TRUE,"ESAS",6340,1,"C",NA,NA,"W",NA,NA,NA,NA,NA,NA
110070593,1100337292,39,TRUE,"ESAS",6340,1,"C",NA,NA,"T",NA,NA,NA,NA,NA,NA
110070593,1100337293,40,TRUE,"ESAS",6340,2,"C",NA,NA,"W",NA,NA,NA,NA,NA,NA
110070593,1100337294,40,TRUE,"ESAS",6340,1,"C",NA,NA,"T",NA,NA,NA,NA,NA,NA
110070593,1100337295,NA,TRUE,"ESAS",6340,2,"D",NA,NA,"W",NA,NA,NA,NA,NA,NA
110070593,1100337296,NA,TRUE,"ESAS",6340,1,"A",NA,NA,"B",NA,NA,NA,NA,NA,NA
110070594,1100337297,41,TRUE,"ESAS",6340,2,"D",NA,NA,"W",NA,NA,NA,NA,NA,NA
110070594,1100337298,41,TRUE,"ESAS",6340,1,"D",NA,NA,"T",NA,NA,NA,NA,NA,NA
110070594,1100337299,NA,TRUE,"ESAS",6340,1,"D",NA,NA,"W",NA,NA,NA,NA,NA,NA
110070594,1100337300,NA,TRUE,"ESAS",6340,1,"D",NA,NA,"W",NA,NA,NA,NA,NA,NA
110070594,1100337301,NA,TRUE,"ESAS",6340,1,"C",NA,NA,"W",NA,NA,NA,NA,NA,NA
110070595,1100337302,42,TRUE,"ESAS",6340,1,"B",NA,NA,"B",NA,NA,NA,NA,NA,NA
110070595,1100337303,42,TRUE,"ESAS",6340,2,"B",NA,NA,"T",NA,NA,NA,NA,NA,NA
110070595,1100337304,NA,TRUE,"ESAS",6340,1,"B",NA,NA,"W",NA,NA,NA,NA,NA,NA
110070596,1100337305,NA,FALSE,"ESAS",6360,3,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070596,1100337306,NA,FALSE,"ESAS",5910,1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070596,1100337307,NA,TRUE,"ESAS",6360,1,"A",NA,NA,"T",NA,NA,NA,NA,NA,NA
110070597,1100337308,NA,FALSE,"ESAS",5900,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110070599,1100337309,NA,FALSE,"ESAS",6360,6,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070600,1100337310,NA,TRUE,"ESAS",6340,1,"A",NA,NA,NA,NA,NA,NA,NA,"93",NA
110070600,1100337311,NA,FALSE,"ESAS",6340,2,"A",NA,NA,"W",NA,NA,NA,NA,NA,NA
110070601,1100337312,NA,TRUE,"ESAS",6340,1,"A",NA,NA,"B",NA,NA,NA,NA,NA,NA
110070601,1100337313,NA,TRUE,"ESAS",6340,1,"C",NA,NA,"W",NA,NA,NA,NA,NA,NA
110070601,1100337314,NA,TRUE,"ESAS",6340,1,"C",NA,NA,"T",NA,NA,NA,NA,NA,NA
110070602,1100337315,NA,TRUE,"ESAS",6340,1,"D",NA,NA,"B",NA,NA,NA,NA,NA,NA
110070602,1100337316,NA,TRUE,"ESAS",6340,1,"A",NA,NA,"T",NA,NA,NA,NA,NA,NA
110070602,1100337317,NA,FALSE,"ESAS",6340,4,"W",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070603,1100337318,NA,TRUE,"ESAS",6340,1,"A",NA,NA,"B",NA,NA,NA,NA,NA,NA
110070603,1100337319,NA,TRUE,"ESAS",6340,1,"A",NA,NA,"B",NA,NA,NA,NA,NA,NA
110070603,1100337320,NA,TRUE,"ESAS",6340,1,"A",NA,NA,"T",NA,NA,NA,NA,NA,NA
110070604,1100337321,43,TRUE,"ESAS",6340,1,"C",NA,NA,"B",NA,NA,NA,NA,NA,NA
110070604,1100337322,43,TRUE,"ESAS",6340,1,"C",NA,NA,"W",NA,NA,NA,NA,NA,NA
110070606,1100337323,NA,FALSE,"ESAS",5900,1,"F","3",NA,NA,NA,NA,NA,NA,NA,NA
110070606,1100337324,NA,FALSE,"ESAS",5900,3,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110070606,1100337325,NA,FALSE,"ESAS",5910,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110070607,1100337326,NA,FALSE,"ESAS",6340,2,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070607,1100337327,NA,TRUE,"ESAS",6340,1,"C",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070607,1100337328,NA,FALSE,"ESAS",220,1,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070608,1100337329,44,FALSE,"ESAS",220,1,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070608,1100337330,44,FALSE,"ESAS",6345,1,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070608,1100337331,NA,TRUE,"ESAS",6340,1,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070609,1100337332,NA,TRUE,"ESAS",6340,1,"B",NA,NA,"W",NA,NA,NA,NA,NA,NA
110070609,1100337333,NA,FALSE,"ESAS",710,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110070610,1100337334,NA,TRUE,"ESAS",64330,1,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070612,1100337335,NA,FALSE,"ESAS",5900,1,"E",NA,NA,NA,NA,NA,NA,NA,"49",NA
110070612,1100337336,NA,TRUE,"ESAS",64320,1,"C",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070612,1100337337,NA,TRUE,"ESAS",6360,4,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070612,1100337338,NA,FALSE,"ESAS",6340,1,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070620,1100337339,NA,TRUE,"ESAS",6340,1,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070620,1100337340,NA,FALSE,"ESAS",6340,2,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070620,1100337341,NA,FALSE,"ESAS",63510,1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070620,1100337342,NA,TRUE,"ESAS",6340,1,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070621,1100337343,NA,TRUE,"ESAS",6340,1,"C",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070621,1100337344,NA,FALSE,"ESAS",6340,1,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070621,1100337345,NA,TRUE,"ESAS",6340,1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070622,1100337346,NA,TRUE,"ESAS",6340,1,"D",NA,NA,"T",NA,NA,NA,NA,NA,NA
110070622,1100337347,NA,FALSE,"ESAS",63510,2,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070622,1100337348,NA,TRUE,"ESAS",6360,1,"C",NA,NA,"W",NA,NA,NA,NA,NA,NA
110070626,1100337349,NA,TRUE,"ESAS",6340,1,"D",NA,NA,"W",NA,NA,NA,NA,NA,NA
110070628,1100337350,NA,TRUE,"ESAS",6340,4,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070629,1100337351,NA,TRUE,"ESAS",40,1,"C",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070629,1100337352,NA,FALSE,"ESAS",16360,1,"F",NA,NA,NA,NA,NA,NA,18,NA,NA
110070633,1100337353,NA,FALSE,"ESAS",5900,1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110070635,1100337354,NA,TRUE,"ESAS",6340,1,"D",NA,NA,"B",NA,NA,NA,NA,NA,NA
110070638,1100337355,NA,FALSE,"ESAS",20,2,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070639,1100337356,NA,FALSE,"ESAS",5900,1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070643,1100337357,NA,FALSE,"ESAS",5900,1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070643,1100337358,NA,TRUE,"ESAS",5920,1,"F","I",NA,NA,NA,NA,NA,NA,NA,NA
110070644,1100337359,NA,FALSE,"ESAS",5900,1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070644,1100337360,NA,FALSE,"ESAS",6020,1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110070644,1100337361,NA,FALSE,"ESAS",710,1,"E","A",NA,NA,NA,NA,NA,NA,NA,NA
110070645,1100337362,45,FALSE,"ESAS",5910,70,"E",NA,NA,NA,NA,NA,NA,26,NA,NA
110070645,1100337363,45,FALSE,"ESAS",5920,10,"E",NA,NA,NA,NA,NA,NA,26,NA,NA
110070645,1100337365,NA,FALSE,"ESAS",5910,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110070645,1100337366,NA,FALSE,"ESAS",5920,2,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110070645,1100337367,NA,FALSE,"ESAS",710,3,"E",NA,NA,NA,NA,NA,NA,26,NA,NA
110070646,1100337368,NA,FALSE,"ESAS",5910,2,"F","A",NA,NA,NA,NA,NA,26,NA,NA
110070646,1100337369,NA,TRUE,"ESAS",5910,3,"D","A",NA,NA,NA,NA,NA,26,NA,NA
110070646,1100337370,NA,FALSE,"ESAS",5910,3,"F","A",NA,NA,NA,NA,NA,26,NA,NA
110070646,1100337371,NA,FALSE,"ESAS",5910,2,"E","A",NA,NA,NA,NA,NA,26,NA,NA
110070647,1100337372,NA,FALSE,"ESAS",5920,2,"E",NA,NA,NA,NA,NA,NA,26,NA,NA
110070647,1100337373,NA,FALSE,"ESAS",5910,2,"E",NA,NA,NA,NA,NA,NA,26,NA,NA
110070647,1100337374,NA,FALSE,"ESAS",5910,3,"F",NA,NA,NA,NA,NA,NA,26,NA,NA
110070647,1100337375,NA,FALSE,"ESAS",710,1,"E","4",NA,NA,NA,NA,NA,26,NA,NA
110070647,1100337376,NA,FALSE,"ESAS",5920,2,"F",NA,NA,NA,NA,NA,NA,26,NA,NA
110070648,1100337377,NA,TRUE,"ESAS",5910,2,"F",NA,NA,NA,NA,NA,NA,26,NA,NA
110070648,1100337378,NA,TRUE,"ESAS",5920,1,"D","I",NA,NA,NA,NA,NA,26,NA,NA
110070648,1100337379,NA,FALSE,"ESAS",5910,7,"E",NA,NA,NA,NA,NA,NA,26,NA,NA
110070648,1100337380,NA,FALSE,"ESAS",5920,1,"E",NA,NA,NA,NA,NA,NA,26,NA,NA
110070648,1100337381,NA,FALSE,"ESAS",5910,10,"E",NA,NA,NA,NA,NA,NA,26,NA,NA
110070649,1100337382,NA,TRUE,"ESAS",710,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110070649,1100337383,NA,FALSE,"ESAS",5910,1,"F","4",NA,NA,NA,NA,NA,NA,NA,NA
110070649,1100337384,NA,FALSE,"ESAS",5910,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110070649,1100337385,NA,TRUE,"ESAS",5900,1,"C","A",NA,NA,NA,NA,NA,NA,NA,NA
110070649,1100337386,NA,FALSE,"ESAS",6340,1,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070650,1100337387,46,FALSE,"ESAS",5910,3,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110070650,1100337388,46,FALSE,"ESAS",5920,1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110070650,1100337389,47,FALSE,"ESAS",5910,45,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070650,1100337390,47,FALSE,"ESAS",5920,45,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070650,1100337391,NA,FALSE,"ESAS",5910,1,"F","3",NA,NA,NA,NA,NA,NA,NA,NA
110070650,1100337392,NA,FALSE,"ESAS",710,1,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070650,1100337393,NA,TRUE,"ESAS",710,1,"C","A",NA,NA,NA,NA,NA,NA,NA,NA
110070650,1100337394,NA,FALSE,"ESAS",710,4,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070650,1100337395,NA,FALSE,"ESAS",710,3,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070651,1100337396,NA,FALSE,"ESAS",6340,2,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070652,1100337397,NA,FALSE,"ESAS",5900,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110070652,1100337398,NA,FALSE,"ESAS",5920,1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110070652,1100337399,NA,TRUE,"ESAS",5910,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110070652,1100337400,NA,FALSE,"ESAS",5920,1,"F","3",NA,NA,NA,NA,NA,NA,NA,NA
110070653,1100337401,NA,FALSE,"ESAS",710,12,"E",NA,NA,NA,NA,NA,NA,NA,NA,"spread across wide area up to 3 km away"
110070653,1100337402,NA,FALSE,"ESAS",5910,1,"F","3",NA,NA,NA,NA,NA,NA,NA,NA
110070653,1100337403,NA,TRUE,"ESAS",710,1,"C","A",NA,NA,NA,NA,NA,NA,NA,NA
110070654,1100337404,NA,FALSE,"ESAS",710,2,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110070654,1100337405,NA,TRUE,"ESAS",710,2,"D","A",NA,NA,NA,NA,NA,NA,NA,NA
110070654,1100337406,NA,TRUE,"ESAS",710,2,"C","A",NA,NA,NA,NA,NA,NA,NA,NA
110070654,1100337407,NA,FALSE,"ESAS",710,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110070655,1100337408,NA,FALSE,"ESAS",710,3,"E","A",NA,NA,NA,NA,NA,NA,NA,NA
110070655,1100337409,NA,FALSE,"ESAS",710,30,"E",NA,NA,NA,NA,NA,NA,NA,NA,"spread across wide area up to 5 km away"
110070655,1100337410,NA,FALSE,"ESAS",710,2,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070657,1100337411,NA,FALSE,"ESAS",710,10,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070658,1100337412,NA,FALSE,"ESAS",710,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110070658,1100337413,NA,FALSE,"ESAS",5900,1,"F","3",NA,NA,NA,NA,NA,NA,NA,NA
110070659,1100337414,48,FALSE,"ESAS",5910,1,"E","A",NA,NA,NA,NA,NA,NA,NA,NA
110070659,1100337415,48,FALSE,"ESAS",5910,1,"E","3",NA,NA,NA,NA,NA,NA,NA,NA
110070659,1100337416,NA,FALSE,"ESAS",710,2,"E","A",NA,NA,NA,NA,NA,NA,NA,NA
110070659,1100337417,NA,FALSE,"ESAS",710,3,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070659,1100337418,NA,FALSE,"ESAS",6345,3,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070660,1100337419,NA,TRUE,"ESAS",6340,1,"D",NA,NA,"W",NA,NA,NA,NA,NA,NA
110070660,1100337420,NA,TRUE,"ESAS",5920,1,"D","2",NA,NA,NA,NA,NA,NA,NA,NA
110070661,1100337421,NA,TRUE,"ESAS",6000,1,"F","I",NA,NA,NA,NA,NA,NA,NA,NA
110070661,1100337422,NA,FALSE,"ESAS",710,12,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070661,1100337423,NA,TRUE,"ESAS",6340,1,"C",NA,NA,"B",NA,NA,NA,NA,NA,NA
110070661,1100337424,NA,FALSE,"ESAS",710,1,"F","4",NA,NA,NA,NA,NA,NA,NA,NA
110070662,1100337425,49,TRUE,"ESAS",6340,1,"C",NA,NA,"T",NA,NA,NA,NA,NA,NA
110070662,1100337426,49,TRUE,"ESAS",6340,3,"C",NA,NA,"W",NA,NA,NA,NA,NA,NA
110070662,1100337427,NA,FALSE,"ESAS",710,1,"E","A",NA,NA,NA,NA,NA,NA,"45",NA
110070663,1100337429,NA,FALSE,"ESAS",710,4,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070663,1100337430,NA,TRUE,"ESAS",6340,1,"C",NA,NA,"W",NA,NA,NA,NA,NA,NA
110070663,1100337431,NA,FALSE,"ESAS",5910,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110070664,1100337432,NA,FALSE,"ESAS",710,1,"F","4",NA,NA,NA,NA,NA,NA,NA,NA
110070664,1100337433,NA,FALSE,"ESAS",710,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110070664,1100337434,NA,FALSE,"ESAS",63510,1,"E",NA,NA,NA,NA,NA,NA,NA,NA,"270° 1KM"
110070664,1100337435,NA,FALSE,"ESAS",5900,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110070666,1100337436,NA,FALSE,"ESAS",5910,1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110070666,1100337437,NA,FALSE,"ESAS",5900,1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110070666,1100337438,NA,FALSE,"ESAS",5910,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110070666,1100337439,NA,TRUE,"ESAS",5900,1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110070668,1100337440,NA,TRUE,"ESAS",63510,1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070669,1100337441,50,TRUE,"ESAS",5920,1,"F","4",NA,NA,NA,NA,NA,NA,NA,NA
110070669,1100337442,50,TRUE,"ESAS",5910,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110070669,1100337443,NA,FALSE,"ESAS",2130,15,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070671,1100337444,NA,FALSE,"ESAS",5910,1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070671,1100337445,NA,FALSE,"ESAS",5900,1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070671,1100337446,NA,FALSE,"ESAS",5920,1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110070671,1100337447,NA,TRUE,"ESAS",63510,4,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070671,1100337448,NA,FALSE,"ESAS",5900,1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110070672,1100337449,NA,FALSE,"ESAS",5900,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110070672,1100337450,NA,FALSE,"ESAS",5900,1,"F","3",NA,NA,NA,NA,NA,NA,NA,NA
110070672,1100337451,NA,FALSE,"ESAS",5910,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110070673,1100337452,NA,TRUE,"ESAS",710,2,"C","A",NA,NA,NA,NA,NA,NA,"94",NA
110070673,1100337453,NA,TRUE,"ESAS",710,1,"C","A",NA,NA,NA,NA,NA,NA,NA,NA
110070675,1100337454,NA,TRUE,"ESAS",6340,1,"A",NA,NA,"W",NA,NA,NA,NA,NA,NA
110070675,1100337455,NA,FALSE,"ESAS",6340,1,"E",NA,NA,"W",NA,NA,NA,NA,NA,NA
110070675,1100337456,NA,TRUE,"ESAS",5900,1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110070676,1100337457,NA,TRUE,"ESAS",6340,1,"A",NA,NA,"W",NA,NA,NA,NA,NA,NA
110070676,1100337458,NA,FALSE,"ESAS",6340,5,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070676,1100337459,NA,FALSE,"ESAS",5900,1,"F","3",NA,NA,NA,NA,NA,NA,NA,NA
110070676,1100337460,NA,FALSE,"ESAS",5900,1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110070678,1100337461,NA,FALSE,"ESAS",5900,1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110070678,1100337462,NA,TRUE,"ESAS",5910,2,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110070679,1100337463,NA,TRUE,"ESAS",5900,1,"C","A",NA,NA,NA,NA,NA,NA,NA,NA
110070679,1100337464,NA,TRUE,"ESAS",6340,1,"D",NA,NA,"B",NA,NA,NA,NA,NA,NA
110070680,1100337465,51,FALSE,"ESAS",5900,11,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070680,1100337466,51,FALSE,"ESAS",5910,1,"A","3",NA,NA,NA,NA,NA,NA,NA,NA
110070680,1100337467,51,TRUE,"ESAS",5900,2,"A","2",NA,NA,NA,NA,NA,NA,NA,NA
110070680,1100337468,52,TRUE,"ESAS",5910,1,"C","3",NA,NA,NA,NA,NA,NA,NA,NA
110070680,1100337469,52,TRUE,"ESAS",5900,1,"C","A",NA,NA,NA,NA,NA,NA,NA,NA
110070680,1100337470,52,TRUE,"ESAS",6360,2,"C",NA,NA,"W",NA,NA,NA,NA,NA,NA
110070680,1100337471,52,TRUE,"ESAS",6360,1,"C",NA,NA,"B",NA,NA,NA,NA,NA,NA
110070681,1100337472,NA,FALSE,"ESAS",710,1,"E","4",NA,NA,NA,NA,NA,NA,NA,NA
110070682,1100337473,53,FALSE,"ESAS",6360,3,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070682,1100337474,53,FALSE,"ESAS",710,3,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA
110070682,1100337475,53,FALSE,"ESAS",5900,6,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA
