"PositionID","ObservationID","GroupID","Transect","SpeciesCodeType","SpeciesCode","Count","ObservationDistance","LifeStage","Moult","Plumage","Sex","TravelDirection","Prey","Association","Behaviour","Notes"
110069123,1100334006,NA,FALSE,"ESAS",5900,2,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110069123,1100334007,NA,FALSE,"ESAS",5900,1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110069123,1100334008,NA,FALSE,"ESAS",5910,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110069124,1100334009,NA,TRUE,"ESAS",5910,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110069126,1100334010,NA,TRUE,"ESAS",5910,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110069127,1100334011,NA,FALSE,"ESAS",6150,2,"E","A",NA,NA,NA,NA,NA,NA,45,NA
110069127,1100334012,NA,FALSE,"ESAS",5920,2,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110069128,1100334013,NA,FALSE,"ESAS",6110,1,"F","A",NA,NA,NA,"NE",NA,NA,NA,NA
110069128,1100334014,NA,FALSE,"ESAS",6150,2,"F","A",NA,NA,NA,NA,NA,NA,49,NA
110069129,1100334015,NA,FALSE,"ESAS",5920,1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110069129,1100334016,NA,FALSE,"ESAS",5910,1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069130,1100334017,NA,FALSE,"ESAS",5920,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110069130,1100334018,NA,FALSE,"ESAS",5910,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110069130,1100334019,NA,FALSE,"ESAS",720,1,"F",NA,NA,NA,NA,"NE",NA,NA,NA,NA
110069131,1100334020,NA,FALSE,"ESAS",5910,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110069132,1100334021,NA,FALSE,"ESAS",5920,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110069132,1100334022,NA,FALSE,"ESAS",2130,2,"F",NA,NA,NA,"F","SW",NA,NA,NA,NA
110069133,1100334023,NA,TRUE,"ESAS",5920,2,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110069133,1100334024,NA,TRUE,"ESAS",5900,2,"D","2",NA,NA,NA,NA,NA,NA,NA,NA
110069134,1100334025,NA,TRUE,"ESAS",5910,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110069135,1100334026,NA,TRUE,"ESAS",5920,1,"A","3",NA,NA,NA,NA,NA,NA,NA,NA
110069135,1100334027,NA,TRUE,"ESAS",5920,1,"A","4",NA,NA,NA,NA,NA,NA,NA,NA
110069136,1100334028,NA,TRUE,"ESAS",5920,1,"C","A",NA,NA,NA,NA,NA,NA,NA,NA
110069137,1100334029,NA,FALSE,"ESAS",5920,25,"E",NA,NA,NA,NA,NA,NA,26,NA,NA
110069137,1100334030,NA,FALSE,"ESAS",5920,95,"E",NA,NA,NA,NA,NA,NA,26,NA,NA
110069138,1100334031,NA,FALSE,"ESAS",2130,2,"F",NA,NA,NA,NA,"NE",NA,NA,NA,NA
110069139,1100334032,NA,FALSE,"ESAS",6150,1,"F","A",NA,NA,NA,NA,NA,NA,49,NA
110069140,1100334033,NA,TRUE,"ESAS",64320,1,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069141,1100334034,NA,FALSE,"ESAS",6150,1,"F","A",NA,NA,NA,NA,NA,NA,49,NA
110069147,1100334035,NA,FALSE,"ESAS",6150,2,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110069148,1100334036,NA,FALSE,"ESAS",6150,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110069149,1100334037,NA,FALSE,"ESAS",720,1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069151,1100334038,NA,FALSE,"ESAS",6150,2,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110069155,1100334039,NA,FALSE,"ESAS",5910,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110069155,1100334040,NA,FALSE,"ESAS",5920,1,"F","I",NA,NA,NA,NA,NA,NA,NA,NA
110069156,1100334041,NA,FALSE,"ESAS",2130,40,"F",NA,NA,NA,NA,"SW",NA,NA,NA,NA
110069156,1100334042,NA,TRUE,"ESAS",64320,1,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069157,1100334043,NA,FALSE,"ESAS",9920,3,"F",NA,NA,NA,NA,"N",NA,NA,NA,NA
110069157,1100334044,NA,TRUE,"ESAS",6110,1,"A","A",NA,NA,NA,NA,NA,NA,44,NA
110069158,1100334045,NA,FALSE,"ESAS",6110,1,"F","A",NA,NA,NA,NA,NA,NA,49,NA
110069158,1100334046,NA,FALSE,"ESAS",6110,1,"F","A",NA,NA,NA,"NE",NA,NA,NA,NA
110069158,1100334047,NA,FALSE,"ESAS",6110,2,"F","A",NA,NA,NA,"NE",NA,NA,NA,NA
110069158,1100334048,NA,FALSE,"ESAS",6150,3,"F","A",NA,NA,NA,"NE",NA,NA,NA,NA
110069159,1100334049,"1",FALSE,"ESAS",5920,25,"F",NA,NA,NA,NA,NA,NA,21,NA,NA
110069159,1100334050,"1",FALSE,"ESAS",5910,65,"F",NA,NA,NA,NA,NA,NA,21,NA,NA
110069160,1100334051,NA,TRUE,"ESAS",5910,1,"A","A",NA,NA,NA,NA,NA,NA,94,NA
110069160,1100334052,NA,FALSE,"ESAS",6110,2,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110069161,1100334053,NA,FALSE,"ESAS",5920,1,"B","3",NA,NA,NA,NA,NA,NA,NA,NA
110069162,1100334054,"2",TRUE,"ESAS",5920,3,"C","A",NA,NA,NA,NA,NA,NA,NA,NA
110069162,1100334055,"2",TRUE,"ESAS",5920,10,"C","I",NA,NA,NA,NA,NA,NA,NA,NA
110069162,1100334056,"2",TRUE,"ESAS",5910,1,"C","A",NA,NA,NA,NA,NA,NA,NA,NA
110069162,1100334057,NA,TRUE,"ESAS",5910,1,"A","3",NA,NA,NA,NA,NA,NA,94,NA
110069163,1100334058,NA,FALSE,"ESAS",5910,1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110069164,1100334059,NA,FALSE,"ESAS",64320,1,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069164,1100334060,NA,FALSE,"ESAS",5910,1,"A","2",NA,NA,NA,NA,NA,NA,94,NA
110069164,1100334061,NA,FALSE,"ESAS",5920,1,"A","2",NA,NA,NA,NA,NA,NA,94,NA
110069164,1100334062,NA,FALSE,"ESAS",6000,1,"A","2",NA,NA,NA,NA,NA,NA,NA,NA
110069165,1100334063,NA,FALSE,"ESAS",5910,3,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069172,1100334064,NA,FALSE,"ESAS",5910,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110069173,1100334065,NA,FALSE,"ESAS",5910,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110069173,1100334066,NA,FALSE,"ESAS",5910,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110069173,1100334067,NA,FALSE,"ESAS",5910,1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110069173,1100334068,NA,FALSE,"ESAS",5920,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110069174,1100334069,"3",FALSE,"ESAS",5910,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110069174,1100334070,"3",FALSE,"ESAS",5910,1,"F","1",NA,NA,NA,NA,NA,NA,NA,NA
110069175,1100334071,NA,FALSE,"ESAS",5910,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110069175,1100334072,NA,FALSE,"ESAS",5920,2,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110069175,1100334073,NA,FALSE,"ESAS",5910,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110069175,1100334074,NA,FALSE,"ESAS",5920,1,"F","3",NA,NA,NA,NA,NA,NA,NA,NA
110069176,1100334075,NA,FALSE,"ESAS",6110,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110069176,1100334076,NA,FALSE,"ESAS",5920,1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110069177,1100334077,NA,FALSE,"ESAS",6110,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110069180,1100334078,NA,FALSE,"ESAS",6110,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110069180,1100334079,NA,FALSE,"ESAS",5910,1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110069181,1100334080,NA,TRUE,"ESAS",5910,1,"B","A",NA,NA,NA,NA,NA,NA,NA,NA
110069181,1100334081,NA,TRUE,"ESAS",5910,1,"A","A",NA,NA,NA,NA,NA,NA,94,NA
110069181,1100334082,NA,FALSE,"ESAS",5910,1,"F","3",NA,NA,NA,NA,NA,NA,NA,NA
110069182,1100334083,NA,TRUE,"ESAS",6110,5,"D",NA,NA,NA,NA,NA,NA,22,NA,NA
110069183,1100334084,NA,FALSE,"ESAS",5910,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110069183,1100334085,NA,FALSE,"ESAS",5910,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110069184,1100334086,NA,FALSE,"ESAS",5910,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110069184,1100334087,NA,FALSE,"ESAS",6110,2,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110069184,1100334088,NA,FALSE,"ESAS",5910,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110069185,1100334089,NA,FALSE,"ESAS",5910,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110069186,1100334090,NA,FALSE,"ESAS",6110,2,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110069188,1100334091,NA,FALSE,"ESAS",6110,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110069188,1100334092,NA,TRUE,"ESAS",5910,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110069188,1100334093,NA,FALSE,"ESAS",6110,2,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110069188,1100334094,NA,FALSE,"ESAS",6110,10,"E",NA,NA,NA,NA,NA,NA,22,NA,NA
110069191,1100334095,NA,FALSE,"ESAS",5780,8,"E","A",NA,NA,NA,NA,NA,NA,NA,NA
110069193,1100334096,NA,FALSE,"ESAS",2130,3,"F",NA,NA,NA,NA,"NE",NA,NA,NA,NA
110069193,1100334097,NA,FALSE,"ESAS",6110,2,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110069193,1100334098,NA,FALSE,"ESAS",63510,1,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069193,1100334099,NA,FALSE,"ESAS",5910,2,"E","A",NA,NA,NA,NA,NA,NA,NA,NA
110069194,1100334100,NA,FALSE,"ESAS",710,1,"F","2",NA,NA,NA,NA,NA,NA,NA,NA
110069194,1100334101,NA,FALSE,"ESAS",5910,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110069194,1100334102,NA,FALSE,"ESAS",6110,1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069194,1100334103,NA,TRUE,"ESAS",5910,2,"D","A",NA,NA,NA,NA,NA,NA,NA,NA
110069195,1100334104,NA,FALSE,"ESAS",20,1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069195,1100334105,NA,FALSE,"ESAS",5910,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110069196,1100334106,"4",TRUE,"ESAS",710,1,"A","2",NA,NA,NA,NA,NA,NA,94,NA
110069196,1100334107,"4",TRUE,"ESAS",5910,3,"A","A",NA,NA,NA,NA,NA,NA,94,NA
110069196,1100334108,"4",TRUE,"ESAS",6000,1,"A","2",NA,NA,NA,NA,NA,NA,94,NA
110069196,1100334109,NA,FALSE,"ESAS",710,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110069196,1100334110,NA,FALSE,"ESAS",64320,1,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069197,1100334111,NA,TRUE,"ESAS",6000,1,"D","3",NA,NA,NA,NA,NA,NA,NA,NA
110069197,1100334112,NA,TRUE,"ESAS",6000,2,"D","2",NA,NA,NA,NA,NA,22,NA,NA
110069198,1100334113,"5",FALSE,"ESAS",6110,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110069198,1100334114,"5",FALSE,"ESAS",5670,1,"F","A",NA,"L",NA,NA,NA,NA,68,NA
110069199,1100334115,NA,FALSE,"ESAS",6110,3,"E","A",NA,NA,NA,NA,NA,NA,45,NA
110069199,1100334116,NA,FALSE,"ESAS",710,4,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110069200,1100334117,NA,FALSE,"ESAS",710,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110069201,1100334118,NA,FALSE,"ESAS",5780,1,"F","A",NA,NA,NA,NA,NA,NA,49,NA
110069202,1100334119,NA,FALSE,"ESAS",6110,2,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110069205,1100334120,NA,FALSE,"ESAS",6110,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110069206,1100334121,NA,FALSE,"ESAS",5910,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110069207,1100334122,NA,FALSE,"ESAS",710,1,"F","I",NA,NA,NA,NA,NA,NA,NA,NA
110069207,1100334123,NA,TRUE,"ESAS",5910,2,"D","A",NA,NA,NA,NA,NA,NA,NA,NA
110069208,1100334124,NA,TRUE,"ESAS",710,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110069208,1100334125,NA,FALSE,"ESAS",710,2,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069208,1100334126,NA,FALSE,"ESAS",710,2,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069209,1100334127,NA,FALSE,"ESAS",710,1,"E","A",NA,NA,NA,NA,NA,NA,NA,NA
110069210,1100334128,NA,FALSE,"ESAS",64320,1,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069212,1100334129,NA,FALSE,"ESAS",6110,2,"E","A",NA,NA,NA,NA,NA,NA,NA,NA
110069213,1100334130,NA,FALSE,"ESAS",64310,1,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069214,1100334131,NA,FALSE,"ESAS",64320,1,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069214,1100334132,NA,FALSE,"ESAS",6340,1,"E",NA,NA,"B",NA,NA,NA,NA,NA,NA
110069215,1100334133,NA,TRUE,"ESAS",6340,1,"D",NA,NA,"B",NA,NA,NA,NA,NA,NA
110069216,1100334134,"6",FALSE,"ESAS",5910,950,"E","A",NA,NA,NA,NA,NA,26,NA,NA
110069216,1100334135,"6",FALSE,"ESAS",5910,50,"E","I",NA,NA,NA,NA,NA,26,NA,NA
110069216,1100334136,NA,TRUE,"ESAS",90,1,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069217,1100334137,NA,FALSE,"ESAS",6110,2,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110069218,1100334138,NA,FALSE,"ESAS",6110,2,"F","A",NA,NA,NA,"NE",NA,NA,NA,NA
110069218,1100334139,NA,FALSE,"ESAS",710,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110069219,1100334140,NA,FALSE,"ESAS",6340,3,"D",NA,NA,"B",NA,NA,NA,NA,NA,NA
110069224,1100334141,NA,TRUE,"ESAS",5910,1,"C","3",NA,NA,NA,NA,NA,NA,NA,NA
110069225,1100334142,NA,FALSE,"ESAS",6340,1,"E",NA,NA,"W",NA,NA,NA,NA,NA,NA
110069225,1100334143,NA,FALSE,"ESAS",2130,15,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069225,1100334144,NA,FALSE,"ESAS",2130,5,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069226,1100334145,NA,FALSE,"ESAS",63510,1,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069226,1100334146,NA,FALSE,"ESAS",5670,1,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069227,1100334147,NA,FALSE,"ESAS",720,1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069227,1100334148,NA,FALSE,"ESAS",710,3,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110069227,1100334149,NA,FALSE,"ESAS",5910,1,"E","A",NA,NA,NA,NA,NA,NA,NA,NA
110069227,1100334150,NA,FALSE,"ESAS",710,1,"F","3",NA,NA,NA,NA,NA,NA,NA,NA
110069228,1100334151,NA,FALSE,"ESAS",5670,1,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069229,1100334152,NA,FALSE,"ESAS",720,1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069230,1100334153,NA,FALSE,"ESAS",63510,1,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069230,1100334154,NA,FALSE,"ESAS",63510,1,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069230,1100334155,NA,FALSE,"ESAS",63510,4,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069231,1100334156,NA,FALSE,"ESAS",6345,1,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069231,1100334157,NA,FALSE,"ESAS",63510,1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069231,1100334158,NA,FALSE,"ESAS",710,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110069232,1100334159,"7",FALSE,"ESAS",710,1,"D","A",NA,NA,NA,NA,NA,NA,NA,NA
110069232,1100334160,"7",FALSE,"ESAS",710,1,"D","3",NA,NA,NA,NA,NA,NA,NA,NA
110069232,1100334161,NA,FALSE,"ESAS",710,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110069232,1100334162,NA,FALSE,"ESAS",710,1,"W",NA,NA,NA,NA,NA,NA,NA,94,NA
110069233,1100334163,NA,TRUE,"ESAS",63510,2,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069234,1100334164,NA,FALSE,"ESAS",720,1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069235,1100334165,NA,FALSE,"ESAS",5340,7,"F",NA,NA,NA,NA,"NE",NA,NA,NA,NA
110069235,1100334166,NA,TRUE,"ESAS",5780,2,"B",NA,NA,NA,NA,NA,NA,NA,44,NA
110069236,1100334167,NA,FALSE,"ESAS",710,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110069237,1100334168,NA,FALSE,"ESAS",63510,2,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069237,1100334169,NA,FALSE,"ESAS",710,3,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110069237,1100334170,NA,FALSE,"ESAS",6340,2,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069238,1100334171,NA,FALSE,"ESAS",710,5,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069238,1100334172,NA,FALSE,"ESAS",6340,3,"E",NA,NA,"B",NA,NA,NA,NA,NA,NA
110069238,1100334173,NA,TRUE,"ESAS",63510,1,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069238,1100334174,NA,FALSE,"ESAS",6110,1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069239,1100334175,NA,FALSE,"ESAS",63510,5,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069239,1100334176,NA,FALSE,"ESAS",6345,3,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069239,1100334177,NA,FALSE,"ESAS",6345,3,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069239,1100334178,NA,FALSE,"ESAS",63510,2,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069239,1100334179,NA,FALSE,"ESAS",63510,1,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069239,1100334180,NA,FALSE,"ESAS",6345,6,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069240,1100334181,NA,TRUE,"ESAS",6340,1,"D",NA,NA,"B",NA,NA,NA,NA,NA,NA
110069240,1100334182,NA,FALSE,"ESAS",710,2,"E","A",NA,NA,NA,NA,NA,NA,NA,NA
110069240,1100334183,NA,FALSE,"ESAS",6150,1,"F","A",NA,NA,NA,NA,NA,NA,49,NA
110069240,1100334184,NA,FALSE,"ESAS",63510,4,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069240,1100334185,NA,FALSE,"ESAS",6340,1,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069240,1100334186,NA,FALSE,"ESAS",63510,12,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069240,1100334187,NA,FALSE,"ESAS",63510,1,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069240,1100334188,NA,TRUE,"ESAS",63510,1,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069241,1100334189,NA,FALSE,"ESAS",63510,5,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069241,1100334190,NA,FALSE,"ESAS",710,15,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069241,1100334191,NA,FALSE,"ESAS",710,8,"E","A",NA,NA,NA,NA,NA,NA,NA,NA
110069241,1100334192,NA,TRUE,"ESAS",63510,2,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069241,1100334193,NA,TRUE,"ESAS",59,1,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069241,1100334194,NA,FALSE,"ESAS",710,1,"E","A",NA,NA,NA,NA,NA,NA,NA,NA
110069241,1100334195,NA,FALSE,"ESAS",6150,5,"F","A",NA,NA,NA,NA,NA,NA,49,NA
110069242,1100334196,"8",FALSE,"ESAS",5670,1,"F",NA,NA,NA,NA,NA,NA,NA,68,NA
110069242,1100334197,"8",FALSE,"ESAS",6110,1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069243,1100334198,NA,FALSE,"ESAS",6110,2,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110069243,1100334199,NA,TRUE,"ESAS",6340,3,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069243,1100334200,NA,FALSE,"ESAS",2130,34,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069244,1100334201,NA,TRUE,"ESAS",6340,2,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069244,1100334202,NA,TRUE,"ESAS",710,5,"C","A",NA,NA,NA,NA,NA,NA,NA,NA
110069244,1100334203,NA,FALSE,"ESAS",63510,2,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069245,1100334204,NA,FALSE,"ESAS",710,1,"E","A",NA,NA,NA,NA,NA,NA,NA,NA
110069245,1100334205,NA,FALSE,"ESAS",6150,3,"F",NA,NA,NA,NA,NA,NA,NA,49,NA
110069245,1100334206,NA,FALSE,"ESAS",63510,1,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069246,1100334207,NA,FALSE,"ESAS",5670,1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069247,1100334208,NA,FALSE,"ESAS",6150,1,"F","A",NA,NA,NA,NA,NA,NA,49,NA
110069247,1100334209,NA,TRUE,"ESAS",710,1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069247,1100334210,NA,FALSE,"ESAS",63510,1,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069247,1100334211,NA,FALSE,"ESAS",6110,2,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069247,1100334212,NA,FALSE,"ESAS",63510,1,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069248,1100334213,NA,FALSE,"ESAS",63510,3,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069248,1100334214,NA,FALSE,"ESAS",64320,1,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069249,1100334215,NA,FALSE,"ESAS",63510,1,"C",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069249,1100334216,NA,FALSE,"ESAS",63510,2,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069250,1100334217,NA,FALSE,"ESAS",63510,1,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069251,1100334218,NA,TRUE,"ESAS",64320,1,"B",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069251,1100334219,NA,TRUE,"ESAS",63510,1,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069251,1100334220,NA,FALSE,"ESAS",64320,1,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069252,1100334221,NA,FALSE,"ESAS",59,1,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069253,1100334222,NA,FALSE,"ESAS",63510,3,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069253,1100334223,NA,FALSE,"ESAS",710,2,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110069253,1100334224,NA,FALSE,"ESAS",6110,1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069254,1100334225,NA,FALSE,"ESAS",63510,1,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069255,1100334226,NA,FALSE,"ESAS",6110,2,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069255,1100334227,NA,FALSE,"ESAS",2130,40,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069255,1100334228,NA,FALSE,"ESAS",63510,1,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069255,1100334229,NA,TRUE,"ESAS",6340,1,"D",NA,NA,"B",NA,NA,NA,NA,NA,NA
110069256,1100334230,NA,FALSE,"ESAS",2130,30,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069256,1100334231,NA,TRUE,"ESAS",5670,1,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069257,1100334232,NA,FALSE,"ESAS",2130,150,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069258,1100334233,NA,FALSE,"ESAS",710,1,"E","A",NA,NA,NA,NA,NA,NA,NA,NA
110069259,1100334234,NA,FALSE,"ESAS",6340,1,"D",NA,NA,"B",NA,NA,NA,NA,NA,NA
110069261,1100334235,NA,FALSE,"ESAS",6020,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110069261,1100334236,NA,FALSE,"ESAS",2130,850,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069261,1100334237,NA,FALSE,"ESAS",2130,3300,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069261,1100334238,NA,FALSE,"ESAS",63510,1,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069262,1100334239,NA,FALSE,"ESAS",59,1,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069263,1100334240,NA,FALSE,"ESAS",6110,20,"E",NA,NA,NA,NA,NA,NA,22,NA,NA
110069263,1100334241,NA,FALSE,"ESAS",2130,3750,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069266,1100334242,NA,FALSE,"ESAS",5920,1,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
110069267,1100334243,"9",FALSE,"ESAS",5380,2,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069267,1100334244,"9",FALSE,"ESAS",5340,2,"F",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069268,1100334245,NA,FALSE,"ESAS",2130,100,"E",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069268,1100334246,NA,TRUE,"ESAS",64330,1,"D",NA,NA,NA,NA,NA,NA,NA,NA,NA
110069268,1100334247,NA,FALSE,"ESAS",6110,2,"F","A",NA,NA,NA,NA,NA,NA,49,NA
110069268,1100334248,NA,FALSE,"ESAS",6110,2,"F","A",NA,NA,NA,NA,NA,NA,NA,NA
